0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.01000,142.84700
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.02000,344.61900
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
0.03000,417.79200
