0.026315269,0.45830573
0.026973121,0.456449361
0.028085295,0.453444989
0.029661667,0.449449683
0.031662868,0.444770323
0.033819197,0.440154534
0.036285904,0.438835507
0.039002075,0.438959836
0.041917022,0.439103109
0.044990312,0.439265214
0.0480881,0.4394401
0.051298376,0.439638371
0.05460043,0.439862611
0.057977807,0.440105575
0.061417345,0.440367174
0.064907722,0.440647277
0.068441037,0.440945867
0.072010164,0.441262876
0.07560918,0.441598236
0.079233126,0.441951877
0.083211834,0.442358621
0.08719127,0.442784837
0.091170277,0.443230456
0.095147813,0.4436954
0.099122923,0.444179586
0.102921822,0.444679073
0.105193395,0.444989624
0.107416194,0.445299726
0.109598507,0.445610175
0.111747277,0.445921666
0.113869029,0.446234913
0.115969966,0.446550649
0.118057097,0.446869803
0.120175529,0.447199351
0.122280477,0.447532409
0.124378596,0.447869959
0.12647695,0.448213124
0.128582861,0.448563142
0.130703833,0.448921364
0.132849331,0.449289562
0.135029366,0.44966971
0.137256882,0.450064421
0.139459461,0.450460974
0.141777303,0.450885019
0.144252737,0.451345545
0.146948724,0.451856118
0.149973329,0.452440148
0.153544913,0.453175431
0.15830882,0.454182446
0.165512662,0.45576196
0.176178854,0.458227271
0.179473186,0.459019545
0.181990806,0.45963491
0.184132117,0.460165064
0.186034623,0.460641328
0.187769463,0.461079924
0.189378783,0.461490469
0.190890177,0.461879266
0.192322417,0.462250599
0.193700936,0.462610672
0.195028775,0.462959987
0.196312661,0.463300059
0.197558992,0.463632368
0.198773491,0.463958265
0.199960468,0.464278759
0.201124239,0.464606786
0.202268062,0.464931443
0.203395308,0.465253185
0.204508931,0.465572788
0.205611404,0.465890905
0.206705288,0.466208234
0.207793096,0.466525471
0.208877219,0.466843295
0.209960361,0.467162491
0.211071128,0.467491554
0.212191278,0.46782517
0.213323469,0.468164184
0.214471801,0.468509896
0.215640236,0.468863591
0.216834149,0.469227015
0.218059649,0.469602178
0.219324562,0.469991669
0.220638429,0.47039867
0.222014053,0.470827469
0.22346891,0.471283944
0.225028177,0.471776583
0.226730785,0.472318545
0.228650065,0.472934544
0.230918846,0.473669665
0.233870355,0.47463732
0.238271772,0.476104243
0.244809273,0.478336389
0.247370696,0.479228474
0.249247772,0.479888523
0.250828084,0.480458702
0.252229042,0.480975674
0.253507039,0.481449889
0.254694157,0.481892625
0.255811473,0.482311308
0.256873395,0.482711015
0.257890294,0.483095407
0.25886992,0.483467222
0.259818786,0.483828781
0.260738996,0.484180756
0.261632099,0.484523622
0.262457722,0.484841688
0.263250807,0.485148221
0.264038033,0.485453462
0.264821802,0.485758328
0.265604764,0.486063842
0.266389679,0.486371085
0.267179256,0.486681131
0.267976211,0.486995072
0.268783526,0.487314116
0.269604835,0.487639749
0.270443936,0.48797354
0.271305242,0.488317327
0.272194448,0.488673488
0.273118455,0.489044924
0.27408682,0.489435654
0.275111481,0.489850733
0.276210754,0.490297909
0.27741385,0.490789546
0.278766671,0.491345155
0.280351848,0.491999959
0.282375605,0.492841858
0.285402611,0.494113584
0.289918344,0.496038741
0.292181289,0.497016179
0.293699612,0.497676773
0.294957573,0.498227007
0.296067799,0.498714827
0.297080204,0.499161473
0.298022696,0.499578828
0.298912291,0.499974135
0.299761359,0.500352684
0.300578416,0.500726372
0.301369838,0.501092718
0.302141303,0.501450852
0.302896589,0.501802459
0.303639635,0.50214932
0.304373676,0.502492906
0.305101362,0.502834429
0.305825385,0.503175136
0.306548061,0.503516109
0.307272341,0.503858743
0.308001171,0.504204444
0.308737799,0.504554778
0.309485447,0.504911315
0.310247808,0.505275868
0.311029873,0.505650893
0.31183685,0.506038984
0.312675596,0.506443558
0.313555714,0.506869413
0.314489501,0.507322723
0.315495965,0.50781303
0.316604844,0.508355298
0.317867703,0.508975515
0.319392756,0.509728272
0.321603441,0.51082681
0.324948632,0.512505767
0.328804795,0.514466273
0.330164024,0.51516377
0.33128827,0.51574324
0.332281818,0.516257276
0.33318814,0.516727769
0.3340328,0.517167617
0.334807614,0.517572254
0.335532938,0.517952054
0.336237095,0.518321705
0.336924572,0.51868349
0.337599443,0.519039499
0.338272577,0.519395438
0.338944646,0.51975166
0.339615685,0.520108182
0.340285731,0.52046502
0.340954819,0.52082219
0.341622984,0.52117971
0.342296939,0.521541182
0.342983462,0.521910279
0.343687202,0.522289559
0.344413529,0.522681999
0.345169296,0.523091411
0.345963334,0.523522729
0.346808199,0.52398298
0.347723262,0.524483014
0.348732469,0.525036359
0.34989796,0.525677834
0.351346145,0.526500096
0.353489737,0.527727092
0.356683143,0.529571655
0.358977071,0.530909056
0.360223452,0.53164009
0.361250554,0.532244834
0.362165845,0.53278552
0.363004617,0.533282476
0.363790396,0.533749317
0.364537272,0.534194195
0.36525557,0.534623112
0.365952281,0.535040134
0.366633738,0.535448976
0.367304698,0.535852442
0.367969488,0.536253098
0.368632333,0.53665348
0.369296953,0.537055833
0.36996738,0.537462616
0.370648045,0.537876555
0.371344169,0.538300877
0.372062057,0.53873951
0.372809726,0.539197469
0.373579875,0.539670405
0.374352008,0.540145792
0.375178839,0.540656228
0.376086057,0.541217927
0.377118781,0.541859424
0.378371536,0.542640595
0.380128616,0.543741804
0.382742589,0.545392133
0.385845599,0.547370119
0.386993824,0.548107283
0.387932122,0.548711787
0.388760493,0.549247054
0.389519104,0.549738551
0.390229721,0.550200089
0.39090628,0.55064053
0.391558024,0.551065762
